CodMunIBGE,Habitantes 2010
2409704,7171
4309902,7171
3101805,7172
3140530,7173
1717909,7180
3550506,7198
4316303,7203
3128808,7206
3150570,7211
3512902,7214
2503605,7220
4207700,7220
3165701,7230
3158300,7231
1706100,7234
4103800,7236
4106456,7238
4300208,7255
5007554,7259
3128907,7265
2513604,7266
4213807,7267
3521507,7275
2510006,7280
4306056,7280
3145877,7284
2602506,7307
4121752,7307
2915403,7309
4304713,7312
4113734,7315
2306207,7316
1501758,7317
2922201,7317
3200359,7317
2109551,7318
2410207,7320
2206704,7321
3542503,7323
4300646,7323
1302108,7326
3130655,7330
5106265,7332
2209971,7336
4314027,7336
2104628,7337
1715754,7339
2200251,7341
2804300,7344
4101309,7351
5204003,7354
2508208,7370
4215307,7370
5222054,7371
4211801,7372
2515971,7373
2206506,7391
5107776,7397
3145059,7398
4117271,7398
2509305,7407
4201703,7412
4319158,7421
3543253,7422
3123528,7423
4116802,7425
2706604,7426
2402402,7429
2202778,7433
2922805,7435
3552304,7435
4107256,7445
3124807,7446
3537503,7454
4201208,7458
2507606,7459
2901957,7459
3519808,7462
3143450,7464
1505494,7475
2511103,7475
4210308,7479
5220504,7481
4203402,7483
3302304,7487
1101435,7493
2111250,7496
5202502,7496
3134806,7502
2201051,7503
4108650,7503
5202155,7510
3200508,7512
4111555,7514
2606705,7534
3106408,7536
5203559,7536
2507408,7538
4108205,7541
3166907,7542
2313708,7545
5205455,7545
3523800,7546
5219001,7550
2406601,7564
2514206,7564
2700607,7574
3500402,7584
1700400,7586
3513207,7588
5101605,7591
2915908,7598
3137106,7600
2922730,7602
2509057,7609
3548054,7626
4117222,7626
3519907,7628
4312252,7631
4112959,7641
2301505,7650
1718303,7659
2307205,7660
3528106,7663
5004403,7669
4302451,7673
2500775,7676
2916708,7678
4311502,7679
3157252,7682
5104906,7696
3505401,7729
5213509,7730
5004809,7731
4301057,7740
2800704,7742
2514909,7748
4305900,7748
4201505,7753
2703601,7754
4100103,7764
4212007,7765
2413409,7770
3156502,7772
2927101,7775
3116506,7775
3521606,7789
2105948,7794
2112001,7796
3534807,7800
4314209,7811
2205953,7812
2205854,7816
2203008,7831
5211008,7835
3129608,7839
3503406,7841
1505601,7854
3157336,7865
4109500,7871
2616183,7873
3140555,7874
3162609,7874
5214408,7874
4103305,7878
4128609,7878
4307302,7878
5212303,7882
3103900,7883
2103125,7887
5207253,7892
2931400,7895
2312502,7900
4108957,7900
2915700,7903
4103057,7911
3105004,7913
2405009,7925
2615904,7925
3514007,7939
2910305,7947
2101970,7949
3144508,7954
2912806,7956
2201960,7966
2403004,7967
5006408,7967
3121100,7971
3511300,7972
2202026,7974
1200344,7981
5002159,7985
5213707,7987
2505402,7991
4127957,7997
3204658,8001
3102852,8003
2807204,8004
3135605,8005
3154457,8007
2205557,8008
2931103,8008
3158508,8009
2501401,8012
3553500,8012
3146503,8014
3151008,8016
4300505,8027
3130309,8029
2918605,8031
2922854,8034
1301951,8038
4314159,8044
2106359,8051
4215653,8054
2206720,8068
1600105,8069
4103503,8069
2308807,8070
5100607,8072
2919900,8073
4310504,8078
5200803,8084
3121258,8089
4123303,8092
5108956,8093
2412807,8111
1400233,8114
1504109,8115
4309506,8115
2106672,8118
2104073,8126
5215009,8129
1703842,8139
3514601,8143
4117008,8147
3103702,8152
1506401,8155
2603603,8156
3504800,8160
3142601,8161
2909000,8168
5103601,8171
1503002,8177
3126208,8177
3300951,8180
5205901,8181
3112802,8183
2610103,8189
3147709,8197
2206803,8206
2501575,8206
3515202,8208
5000906,8208
1101807,8210
1302009,8211
2407401,8218
2204907,8221
2310605,8226
5102850,8231
4202073,8234
3150505,8236
4317004,8242
3546900,8248
5204250,8254
3143500,8255
2407302,8265
4100301,8270
4106001,8279
2921609,8280
2701803,8290
4107751,8293
2923308,8298
3117009,8298
3135357,8298
1100924,8301
2919058,8305
2512804,8314
2900108,8316
3153509,8318
3540507,8326
4311155,8331
3171030,8346
4211108,8346
2802700,8348
3164001,8356
2911501,8357
5201801,8365
2805307,8369
1700707,8374
1400704,8375
2506251,8376
3152709,8391
3138658,8397
2208700,8400
3534757,8405
3549508,8406
4207650,8409
2923506,8410
3166709,8412
5203401,8423
2410405,8424
2707404,8429
4202057,8430
3517802,8435
4319802,8440
1304005,8444
2102374,8446
4308805,8447
2206696,8464
2920304,8468
1200138,8471
2705804,8491
5000807,8493
1707702,8505
3554409,8505
2804458,8508
5214861,8508
3532827,8515
5103452,8523
2105450,8526
3503703,8547
4112405,8549
2208650,8553
4115754,8555
4322301,8557
3304508,8561
1101104,8566
5100805,8567
2401404,8573
5211404,8575
3158904,8582
3148509,8589
3536604,8589
2204204,8592
2902302,8599
2926657,8602
3514304,8609
1716703,8611
3542107,8612
3171709,8623
4201000,8623
4126009,8626
3137536,8631
4204905,8634
4304903,8651
2933109,8661
3133600,8664
3118908,8667
2412559,8670
3205150,8672
4217907,8674
3128402,8678
4127908,8695
1400282,8696
3519006,8696
3129004,8707
3155405,8712
5203203,8716
3121803,8739
4123709,8760
4215679,8767
2410306,8768
4304358,8771
3532504,8772
2928307,8776
3526506,8779
2920007,8782
1100072,8783
1702000,8786
3545407,8787
4127809,8791
1200179,8798
3556354,8801
3152907,8807
2924900,8822
4316709,8829
3520202,8831
2805109,8833
3555802,8836
4109906,8839
4312906,8840
2907558,8843
2602407,8844
4114906,8863
2310001,8866
3112505,8881
5107180,8881
1100296,8886
2906402,8895
3305307,8895
2907004,8899
2313252,8910
3149705,8912
2204659,8914
3126901,8920
5205000,8928
4306932,8938
1400407,8940
4202602,8942
3202553,8957
2403806,8959
3102704,8959
2917359,8973
4128559,8973
3122454,8974
2933406,8983
3151909,8986
3528601,8992
4122602,8996
1600204,9000
1714203,9000
4112751,9001
2405306,9011
4217303,9016
3116803,9024
3520426,9025
4110953,9026
3159209,9027
3551108,9027
3112901,9030
2701506,9032
5203906,9054
4125209,9085
3154804,9090
2304269,9095
2200707,9098
5216304,9100
2933174,9109
3119500,9117
2616100,9142
1720804,9148
3113503,9148
1200393,9176
5000856,9185
5106240,9218
2516805,9220
2806107,9221
2928950,9226
3136900,9238
2104081,9241
2203453,9245
3130200,9264
3148301,9271
4216800,9273
1702901,9275
2615201,9278
2914109,9285
2401305,9289
3118700,9289
2517001,9298
3123007,9299
3532900,9300
2612109,9312
4211058,9312
4200200,9323
4305009,9323
1400027,9327
2204808,9327
3554706,9330
2805901,9355
3154507,9360
4203501,9370
4305306,9377
1101757,9384
5205307,9392
2404408,9393
2906105,9410
4200705,9410
2107001,9413
2401701,9440
2500106,9449
1300060,9467
2509800,9469
3114550,9471
3555604,9471
3306156,9475
1707405,9476
3201100,9476
4216107,9491
3104106,9509
3200136,9519
3131505,9521
4207809,9531
3169208,9537
2503308,9546
2925931,9554
4204004,9555
2919108,9560
3103009,9565
3153608,9573
3535200,9584
3515350,9585
4201950,9586
3544301,9599
4201257,9600
2407005,9610
3506904,9618
2210656,9619
2928505,9648
3108255,9673
4102604,9735
4305801,9752
2402501,9762
1703800,9768
3509304,9768
3161908,9777
2924678,9799
2925402,9810
3144656,9815
3117108,9820
2508000,9826
3200706,9850
1701002,9865
4321436,9878
2414100,9883
4313953,9895
2201606,9911
3156601,9919
5004007,9927
2202059,9928
3133709,9928
5107941,9932
3543808,9935
2303659,9952
4128534,9957
3517901,9976
3140852,9979
2203107,9981
3106002,10004
3519105,10013
2902203,10036
1503408,10037
3557303,10044
2408953,10059
2912004,10062
5100508,10066
4320677,10068
2903953,10113
4125803,10167
4100707,10179
2929370,10180
2701209,10195
3166204,10196
2507200,10201
2601003,10202
4105003,10202
3537206,10204
2104503,10205
2916609,10207
4118907,10208
1711902,10210
3120508,10210
2202505,10212
3300159,10213
4204400,10213
1300086,10214
2307908,10214
5007950,10215
2310951,10216
4321667,10217
3109907,10218
4316105,10221
2906899,10222
4315404,10222
3128204,10223
3504909,10223
4115101,10224
4301404,10225
2304905,10228
2515401,10230
4211009,10231
5108501,10235
2507903,10237
1100502,10240
2901502,10242
4209904,10244
3162559,10245
3126505,10248
4214201,10248
4118105,10250
3142106,10251
5001243,10251
2111748,10256
5220009,10257
2110856,10261
1507961,10262
2516409,10262
3161502,10263
2706422,10264
2402105,10266
3115805,10266
1506104,10268
2204501,10268
4305173,10268
3119203,10270
2806800,10271
2922250,10272
2207603,10276
2311207,10276
3100500,10276
3164209,10276
3123700,10280
4100806,10283
4127007,10283
5216809,10283
2704609,10284
4214706,10284
4315800,10284
2413359,10287
3305901,10289
2918456,10290
3170503,10291
4216008,10291
3109204,10292
2103109,10297
3154101,10299
5219704,10302
2921302,10306
3204302,10314
3129301,10315
3149150,10315
5101308,10316
3304607,10321
3136504,10324
2511806,10326
2917904,10331
4124020,10332
2206407,10333
4202206,10336
1716208,10338
3145356,10339
2924652,10342
2206605,10345
3125952,10349
3132909,10349
5100409,10350
1101203,10352
5205802,10361
2927903,10363
5003488,10363
3151107,10364
5004106,10366
2905107,10368
2919306,10368
3141603,10368
2930006,10371
4117255,10377
2406700,10381
1716604,10384
3151602,10384
3117801,10388
2902252,10392
5108006,10392
3550001,10397
3161809,10398
2306801,10399
4215455,10400
2204402,10402
3204807,10408
2911659,10412
2929404,10414
3543709,10414
3152303,10417
1703008,10424
4123402,10432
1400456,10433
4210001,10438
2407500,10441
2111904,10444
4207908,10448
4321006,10448
5105002,10455
3107901,10457
1502764,10466
3117900,10468
3548609,10468
2206100,10473
4116059,10474
2403509,10475
1720200,10481
2301257,10491
2916302,10495
2300101,10496
4206405,10498
2920809,10500
2921450,10507
1101005,10512
2201150,10516
2105963,10517
2505709,10517
5218607,10523
4314704,10524
4111209,10531
2510105,10533
3124906,10540
2921906,10545
3166808,10549
3158003,10552
5204102,10553
4315107,10558
3165008,10561
2509909,10566
3544905,10568
3171808,10572
5213756,10572
3544202,10575
3503604,10579
2701100,10583
2102408,10593
4124806,10599
4203709,10603
2608255,10604
4208708,10609
4204707,10613
2911303,10622
4110805,10622
3539004,10623
5107859,10625
2104305,10635
4206207,10635
1702406,10645
3164506,10647
1101609,10649
2103901,10649
5212808,10649
2414506,10659
2911006,10660
4205308,10661
3516903,10669
3517208,10670
2923035,10673
2205102,10678
4121802,10678
5106299,10684
1714880,10686
3131802,10692
5208400,10695
2102754,10698
4218905,10699
1303957,10705
2109304,10717
2904506,10717
2414803,10719
4308300,10719
3532603,10725
2105807,10729
2907707,10734
4112801,10736
3130051,10746
5106778,10748
2509008,10759
2203206,10761
3517000,10765
2100501,10766
3556602,10769
2300507,10771
1600154,10772
3506300,10775
2604304,10778
5007703,10780
1302207,10802
2502409,10804
3116159,10805
2111052,10814
3203163,10826
2412906,10827
3553005,10828
4120507,10832
3125903,10837
2400307,10844
3536000,10844
3124500,10845
2923902,10852
4301636,10856
2900504,10859
3506805,10859
3151305,10862
5216403,10863
3202256,10869
2800407,10878
3203106,10879
2702504,10880
3202900,10881
3165552,10885
3109105,10892
3519402,10896
4320206,10897
2917334,10900
2706109,10912
3154200,10913
2402709,10916
4215109,10922
2702009,10926
3114006,10927
3301603,10930
5103700,10933
2105922,10934
3535101,10934
5002001,10936
2111789,10940
1400159,10943
4110201,10943
2202406,10953
2708105,10961
4313656,10969
1300839,10975
1722081,10981
4103107,10987
5102793,10990
2612802,10991
4217006,10993
2916203,10995
2610301,11001
2804102,11001
2901809,11015
5103056,11028
4213401,11031
5106828,11031
4105300,11032
3109709,11034
2400109,11035
3556107,11036
2105203,11041
2515104,11041
2706000,11047
3535002,11051
4105607,11062
2100402,11063
2201101,11067
2904407,11077
4322533,11077
2409100,11100
3203353,11107
2205003,11109
5204706,11111
3102902,11114
2204303,11117
2603306,11125
2614303,11132
4302006,11133
2921054,11145
2904209,11154
3202504,11178
4105102,11190
2511509,11191
2929750,11201
5105176,11201
3513900,11208
4317707,11210
4108007,11222
2919603,11229
4119103,11236
2612000,11240
4117057,11241
2611200,11242
3551405,11256
2112852,11258
5207402,11266
5217203,11266
5219803,11272
3204955,11273
4110078,11274
3120201,11286
3527603,11286
5108055,11291
3519055,11299
4102307,11300
2310407,11308
3541901,11309
3504404,11310
3204401,11325
2305332,11335
3157708,11337
4124707,11337
2305654,11343
3152170,11345
2706448,11347
2506707,11352
2601508,11353
2910107,11355
3168507,11355
3552601,11363
3111804,11365
1502608,11381
2414209,11385
2106102,11390
2506103,11405
2802403,11405
2101103,11407
2806602,11410
2407708,11413
2904803,11420
2106003,11423
3300225,11423
2605509,11430
5105200,11430
2930907,11431
3149101,11467
4128401,11472
4302402,11472
4311106,11473
3111309,11476
5104609,11478
2707602,11480
1722107,11484
2309102,11485
3130507,11488
4123857,11500
2607950,11501
4302303,11519
5213004,11521
4125001,11525
2906857,11527
2301406,11529
4122503,11537
1716505,11539
2109205,11541
2400802,11549
2901700,11554
2902054,11561
2401800,11577
5207808,11580
2100154,11581
2309805,11607
5106109,11609
4304689,11612
1101500,11629
5106158,11643
2104107,11646
2110237,11661
4207205,11672
3127602,11681
3170008,11681
3201704,11681
5003751,11694
3162450,11715
3202652,11723
4121000,11729
2508604,11730
2208106,11733
4203303,11748
3139805,11749
2612471,11768
3525508,11768
3532009,11769
3200169,11771
4118006,11772
3160306,11775
2606903,11779
2603926,11782
2510907,11788
4302352,11789
3132305,11798
3510708,11805
2902658,11814
4127858,11824
5002308,11826
2413904,11836
3113909,11836
4209706,11838
2929800,11845
4218806,11854
3133204,11856
4116703,11866
4112702,11875
1101302,11878
4316451,11880
3155504,11885
1304260,11891
2208502,11897
3201159,11915
2926905,11918
2104651,11921
5214838,11927
2409308,11964
2513109,11976
2111722,11990
2914307,11990
2311009,12001
2601805,12003
2310100,12005
5105580,12006
2305704,12009
2111532,12028
2703759,12029
3529807,12038
3170057,12040
2803906,12042
2101772,12049
2930758,12050
2926103,12055
2705606,12060
1709005,12064
5207907,12066
3539400,12072
4312708,12074
2210805,12077
2104909,12081
3550803,12099
2405702,12113
3557204,12114
4312500,12124
5106216,12127
2608602,12132
3134707,12134
3542909,12135
5003454,12139
2110906,12146
3102100,12159
2404606,12171
3102803,12173
3522901,12173
3129707,12176
4211504,12190
4111902,12225
3509908,12226
2609204,12230
3204500,12240
2922052,12249
3514502,12251
1502855,12254
3137403,12256
4126678,12262
3106507,12300
2400703,12305
2111029,12309
2919405,12311
4306205,12320
4112504,12324
2702801,12325
2312601,12332
2930600,12344
5006358,12350
4207106,12355
2412302,12356
4308102,12359
2922656,12371
3132206,12372
2404309,12374
2404507,12404
2604403,12404
1506112,12411
5209903,12427
1600808,12428
4323804,12434
4123907,12435
2604809,12452
2107209,12464
2921807,12477
2933455,12485
2509404,12491
2905503,12491
3202603,12523
2922607,12530
2602704,12537
1200013,12538
5222005,12548
2105153,12550
1600709,12563
2103158,12565
4301909,12572
2103752,12579
2920452,12592
2930766,12592
3301157,12600
3110707,12602
4116109,12606
3140506,12611
2303907,12615
1713304,12623
4301206,12648
2500908,12653
4102505,12656
1100700,12665
4305454,12668
3141009,12684
2916906,12693
1505635,12697
3556008,12714
3101003,12722
2614709,12725
3553609,12737
1300904,12738
2601300,12776
4314506,12780
2924702,12783
3304128,12793
3541703,12799
2308377,12800
2931707,12803
3145000,12812
4111407,12815
1100379,12816
4300802,12833
2910008,12836
3135506,12848
3516002,12848
2303931,12853
2807501,12855
2313906,12883
3553955,12885
2509206,12902
2305266,12922
2512408,12923
2401206,12924
2803401,12938
3117702,12949
4104451,12952
2806305,12969
2515500,12973
4113908,12973
1101708,12974
2304509,12991
2414605,12992
4217600,12998
4206009,12999
3536307,13000
3551801,13005
2926707,13007
2612703,13021
5107065,13033
3142007,13042
1507805,13045
2708956,13047
2929057,13048
3104601,13049
2915106,13051
2615508,13055
3143005,13061
4117107,13067
2933158,13073
2308351,13086
3538204,13105
2502805,13123
4123808,13132
2804904,13137
1507508,13155
4114500,13169
2609808,13180
2107456,13181
2911857,13192
3140159,13192
2915353,13209
2906600,13210
3534906,13226
3301801,13237
2203305,13278
2909703,13280
5204300,13283
4305207,13289
4211603,13309
3100302,13311
3528809,13332
2913457,13343
2928059,13344
3300936,13359
2102556,13369
2612554,13371
5214002,13404
4101705,13419
1508357,13431
2409902,13432
3140803,13435
2611408,13439
2927309,13456
2801504,13503
2405603,13506
2400505,13507
4121901,13524
3541208,13570
2500502,13576
2612455,13594
2902401,13595
2609105,13596
3170529,13604
4301107,13606
2903235,13612
3203304,13612
2704807,13619
3171600,13619
4118808,13624
2932408,13625
5002605,13625
2804201,13627
1501600,13630
3110301,13633
2909406,13636
2210508,13639
2905156,13639
3156007,13645
3506706,13645
2200301,13646
2917409,13651
2925709,13652
3106903,13653
4119806,13654
3133402,13656
4122156,13661
3520905,13663
4100608,13663
4108502,13669
1505007,13670
4302907,13676
1100080,13678
2103257,13681
4216701,13684
5209952,13687
4123006,13689
2308203,13693
2904001,13695
4125100,13704
2608305,13705
4104709,13706
3102001,13717
4321402,13719
2306009,13722
3104304,13731
2516102,13739
2902005,13743
2207504,13745
2925600,13750
3114105,13750
2924058,13752
2600609,13759
3546009,13763
2604155,13766
3123205,13778
2933059,13786
2106631,13794
2108405,13803
3142205,13808
2411403,13809
4127965,13811
2205409,13817
2110278,13820
3109501,13823
5221700,13826
3205176,13830
2902500,13850
4204509,13852
2404705,13856
2506400,13872
2707206,13872
3128105,13872
2802304,13874
2607703,13881
4115408,13900
1400175,13902
4107504,13906
4107009,13923
2300903,13925
2918753,13934
5104203,13934
2100808,13939
2612901,13941
2507309,13942
2410108,13949
2109403,13954
3200300,13955
2901304,13960
4114005,13961
2608057,13963
4317806,13968
2100873,13973
3549953,13973
1301654,13974
5209200,13976
2406502,13983
2903003,13987
3133006,14003
3127008,14041
3302056,14063
5003157,14064
2106375,14065
2901403,14073
4306007,14084
1300029,14088
1101401,14091
2616506,14093
4122008,14093
2929008,14098
2309003,14102
1503754,14103
2516607,14103
3538501,14107
2409803,14114
2918308,14115
2918209,14118
3125705,14121
3202702,14134
3521309,14148
3155702,14149
4110508,14150
2516706,14153
2501609,14157
2912509,14171
5105606,14174
2414001,14175
3133105,14175
3146909,14175
4121505,14176
2210706,14180
4120002,14189
2903276,14191
3201001,14199
3154903,14201
3504206,14202
3111507,14206
3112703,14206
3139904,14216
2106805,14218
3108552,14226
1200351,14227
2700508,14230
3123908,14242
4320404,14253
2309201,14256
3203346,14262
3555109,14269
2926509,14276
2904308,14282
4320701,14283
2110302,14288
2605806,14293
3168408,14293
4202453,14293
2105351,14297
5215306,14300
5102603,14305
2909109,14307
2609303,14308
3545605,14333
3550902,14346
4209607,14367
4317905,14378
4306502,14380
2920403,14387
1200427,14389
5005806,14391
3158201,14395
3203809,14396
3149804,14404
3134004,14407
2313559,14408
2901353,14414
5000203,14424
2103554,14436
3104700,14455
2302057,14476
5105507,14493
2203503,14512
2108058,14519
2916856,14522
3507407,14529
4127601,14537
2608404,14541
3522802,14549
3521903,14556
3518503,14565
4109302,14582
3535408,14583
2516904,14584
3120805,14591
3112000,14595
4126801,14598
2708907,14603
3504602,14603
2920908,14640
3514809,14641
1504976,14645
2900306,14653
3108909,14661
4103453,14662
4210605,14674
3552700,14686
2513406,14719
1303205,14723
4205803,14761
2706505,14763
4208450,14763
2102358,14784
4204558,14785
1400308,14792
4213708,14810
4205001,14811
2926806,14815
2304459,14817
2102077,14818
3300902,14827
5007935,14833
2904050,14834
2903607,14836
2931608,14836
2204709,14845
4117800,14865
5004304,14875
1200807,14880
4214003,14887
3305703,14900
3108404,14920
2915007,14924
2101251,14925
2516508,14936
3136009,14941
3133758,14945
2100832,14959
4104600,14970
1300680,14979
4110607,14981
4104428,14983
5103379,14983
2311355,15000
5105903,15002
2615706,15006
3157906,15011
3127800,15024
3538105,15039
2304657,15049
1720903,15051
2923050,15051
2918506,15052
1507409,15060
2927606,15060
2311108,15061
2911402,15076
4102802,15079
3303104,15082
3511706,15085
2104206,15098
1200252,15100
2504801,15149
2703007,15149
2106409,15150
1300201,15153
4204251,15159
3116100,15189
2915205,15193
3100609,15195
2913408,15205
1200336,15206
4127304,15221
4307500,15240
3102308,15261
3112604,15290
1501576,15298
2612307,15309
4217402,15316
3515400,15320
2913804,15331
2300150,15338
3153905,15342
5101258,15342
5101902,15357
3107802,15364
5006903,15372
4316600,15373
2905404,15374
3145109,15374
4103909,15394
2930402,15401
4208401,15409
2903706,15411
2105906,15412
3508108,15418
2105609,15433
3110905,15433
2105476,15440
3540804,15449
2311959,15453
2511301,15465
2310902,15467
3523305,15471
1300631,15486
3551900,15501
2913002,15508
3523602,15524
3511607,15540
3162807,15553
3147600,15582
3501004,15607
2608701,15615
2924504,15628
3545001,15635
4126504,15638
5100300,15644
3152402,15667
2705200,15682
1501725,15690
2607802,15692
3537008,15700
2900355,15702
3156809,15704
4116208,15718
3515152,15721
2900405,15731
2906824,15732
3539103,15733
2925253,15742
2311900,15752
2907905,15755
5106372,15755
2310803,15757
4215505,15757
5200100,15757
5206404,15760
2608206,15773
3514908,15775
4127205,15776
2912301,15785
3203130,15809
2608008,15819
3169000,15823
2802809,15831
2412609,15843
1501006,15849
4315503,15849
1100940,15854
3142700,15862
4102901,15880
4106209,15891
2104552,15895
2930808,15899
4312658,15936
1702554,15950
3151701,15959
2901155,15961
2104602,15991
2608453,16007
2920205,16014
4212106,16020
2903508,16021
1101492,16035
2616001,16052
2516300,16060
4115606,16078
4213500,16083
1200708,16091
4211207,16126
2931053,16128
3138609,16149
4308904,16154
2300408,16203
2504900,16257
3528007,16259
2921401,16279
3512308,16288
1505403,16311
4106308,16312
4107603,16314
1300102,16317
1501451,16318
4212908,16332
4211751,16337
1301506,16338
4121406,16338
2804003,16343
4101903,16354
2300705,16359
4319406,16368
3532405,16414
2923357,16425
5006002,16432
1400050,16448
2200202,16451
2932606,16466
2917805,16467
2931301,16516
2801702,16519
2929602,16585
3304110,16592
2101301,16604
3508801,16607
4321105,16629
4104402,16655
2308609,16705
3131158,16708
2922706,16713
4300109,16722
2910859,16740
2303402,16746
2503506,16748
2801009,16749
5204409,16757
4127403,16759
2507705,16776
1600535,16809
2313351,16827
3501152,16839
1100346,16853
2800506,16857
2803302,16864
1508050,16875
2502508,16888
1507102,16891
2908705,16898
2605152,16917
4217501,16936
4105201,16938
1507979,16949
3137007,16994
2924207,16995
2507101,16997
2613800,17000
2932457,17000
2111805,17002
2307254,17002
2912400,17008
2907608,17013
2511905,17024
3202207,17025
1100056,17029
2931806,17029
1600402,17032
2512002,17032
5005681,17043
3114501,17048
4114401,17048
3530201,17059
2302909,17062
2900207,17064
2909208,17066
2304236,17069
2901601,17072
4309001,17075
2700706,17076
2701704,17077
4212809,17078
1304237,17079
3502754,17080
5220405,17088
3154309,17089
4121208,17089
2501906,17093
2919702,17093
1304302,17094
4200101,17100
2603504,17104
3155801,17110
3108305,17118
5217708,17121
5107305,17124
3134608,17134
1100403,17135
2200509,17135
1506351,17141
5008008,17146
3137502,17161
2109270,17165
2312106,17170
2806008,17173
2604908,17183
2706802,17203
1506583,17206
3524600,17208
1200385,17209
2905305,17209
2500809,17224
3150802,17232
2111078,17238
4105706,17240
3108008,17243
2701605,17250
2702553,17251
3148608,17260
4217808,17260
3500501,17266
2912202,17282
4208807,17290
3556800,17297
4101002,17308
2301851,17315
2904852,17327
4206900,17330
3159902,17345
3161007,17357
3512001,17371
2919926,17376
3540903,17377
2108801,17381
3535606,17388
5209705,17398
5205513,17407
3115102,17412
2604700,17419
2700201,17424
3304409,17425
3301207,17434
2111607,17474
2104404,17482
3138807,17486
5106232,17515
3305406,17525
1302801,17528
3144706,17528
3204351,17530
3510302,17532
3511409,17532
2208809,17556
2107902,17562
2512705,17581
2600203,17586
2106300,17587
2313955,17593
5107008,17599
2103174,17622
3140902,17639
2910750,17652
2313005,17665
4310330,17670
2208205,17671
3104502,17674
5107701,17679
2406106,17692
1506161,17697
3132107,17720
2901908,17731
2104099,17757
3304102,17760
1503044,17768
2107100,17783
2110401,17799
3535804,17808
5103007,17821
1304401,17837
2913101,17840
2101509,17841
3203502,17849
3521705,17858
2306702,17863
3517505,17869
2908309,17889
2703304,17898
3117504,17908
4212205,17928
3302809,17935
3124005,17946
2924306,17982
2903805,17991
1302306,17992
2111763,17998
3517604,17998
3511003,18003
1300144,18007
2500601,18007
2205201,18035
4106803,18040
3523503,18052
3169703,18055
2108009,18067
2609154,18083
2307635,18088
5107875,18094
2930303,18112
3204203,18123
2917201,18127
4218301,18129
2210409,18134
3159803,18138
4205704,18138
1303601,18146
2908101,18153
2601052,18156
1303502,18166
3131208,18170
2932804,18173
5103304,18178
2506806,18180
2613404,18180
2500700,18201
2511400,18222
2616209,18222
2704104,18250
3543006,18269
1303007,18278
1502772,18288
3167608,18298
5201702,18305
3104908,18307
2614006,18331
2202604,18336
2102507,18338
4313060,18346
2303105,18347
4309605,18348
2606507,18360
2504405,18363
2305357,18392
3203700,18397
1400209,18398
5204904,18410
4126306,18414
1708205,18427
2929255,18427
4206306,18430
3536208,18446
2104008,18452
4126603,18454
5210901,18458
5107800,18463
4301305,18470
3100906,18479
3101904,18488
3542404,18494
2102606,18505
2804409,18506
4104501,18526
3508702,18538
2916807,18539
3508009,18563
2303303,18567
2603900,18574
3153400,18577
1100064,18591
2107407,18601
2904704,18605
5004601,18614
2306504,18626
5101407,18656
2310852,18683
3128303,18714
3526001,18726
2303600,18745
2931202,18748
5102702,18754
2107605,18764
3139201,18776
4301008,18783
2313757,18802
2603108,18819
3146305,18849
2501005,18879
5007406,18890
4101200,18891
4124400,18893
2306603,18894
2704401,18897
2303956,18915
5218904,18915
3531506,18931
2912905,18943
2112233,18953
2929701,18964
5107107,18998
2304301,19007
2709103,19020
5003801,19035
4313201,19045
2927507,19064
2202000,19074
1304104,19077
2607000,19081
2501302,19082
5220603,19089
2514503,19096
2920700,19101
1707009,19112
3170909,19116
3205036,19130
3122009,19133
2107357,19134
5212204,19153
2106326,19155
2611705,19162
4104659,19163
3533007,19180
3526100,19246
4320909,19250
4318101,19254
5106307,19290
4128500,19298
4310009,19310
3111101,19324
2305209,19325
2920106,19326
2707503,19334
4127502,19344
2806206,19365
2700102,19377
3147303,19379
2805802,19386
3540754,19397
2311504,19412
1506559,19424
2311702,19455
4316006,19485
2210003,19548
3137809,19554
2301950,19573
2402303,19576
4311205,19579
5002209,19587
2603801,19593
3105905,19599
2904753,19600
3137700,19609
5005202,19617
3142809,19619
5106257,19643
5002951,19648
4105409,19679
2500403,19681
3544251,19691
5003256,19695
2108900,19708
3507100,19708
3171006,19723
2932101,19750
2313807,19765
1100809,19779
4114104,19781
2207801,19785
3162955,19799
3139300,19813
2911600,19818
4215703,19823
3301108,19830
2932705,19837
5001904,19839
4314605,19841
4120804,19851
3517703,19858
1100148,19874
4310801,19874
3527405,19882
2917102,19914
2111003,19920
2311264,19921
3540002,19964
2505105,19978
2801405,20007
3114204,20012
2931004,20013
2702108,20019
2202307,20020
2303006,20020
3521408,20029
2909604,20046
2800209,20056
2902609,20060
3113701,20069
2108108,20079
3149903,20087
2107704,20103
4319000,20103
2924603,20121
2604502,20137
2211209,20149
2111409,20153
1504950,20158
1200450,20179
1506302,20183
2109502,20209
2916005,20216
4219002,20223
2610400,20224
5201306,20239
3304151,20242
3147204,20245
3305158,20251
2601607,20253
4112108,20269
5200134,20279
4208104,20301
2929107,20305
2211308,20326
5103502,20341
2101905,20344
2408904,20354
2503001,20362
2705705,20364
2105500,20381
2908200,20391
4302709,20406
2701308,20409
4106605,20416
3114402,20426
3144102,20430
3301504,20430
1502004,20443
3505807,20445
3205069,20447
2102705,20448
3529708,20451
2106706,20452
3547700,20475
2613305,20488
1600501,20509
4306809,20510
4100509,20516
4318200,20537
1500859,20543
2605400,20571
3529906,20592
4101101,20610
1507474,20647
3548005,20650
