CodMunIBGE,Habitantes 2010
5205471,7001
312140,7002
291420,7002
312140,7002
291420,7002
312140,7002
2914208,7002
3121407,7002
4216404,7002
3305133,7003
17AMC6097014,7005
17AMC7097022,7005
17AMC9197025,7005
22AMC9197035,7006
316530,7008
316530,7008
316530,7008
3165305,7008
3516606,7011
430840,7014
430840,7014
4308409,7014
4301750,7018
3122207,7024
314240,7028
314240,7028
314240,7028
3142403,7028
2700904,7030
291995,7031
270090,7032
270090,7032
270090,7032
312220,7036
312220,7036
3149952,7036
2806404,7038
2919959,7038
412070,7044
412070,7044
412070,7044
4120705,7045
4300307,7045
3506409,7048
2515807,7050
350640,7052
350640,7052
350640,7052
251580,7054
311670,7054
251580,7054
311670,7054
251580,7054
311670,7054
3116704,7054
2504157,7058
3545159,7059
2109759,7061
351190,7064
351190,7064
351190,7064
42AMC7097009,7065
42AMC9197008,7065
3511904,7065
241090,7067
241090,7067
2410900,7067
4311759,7072
31AMC6097091,7074
31AMC7097044,7074
31AMC9197044,7074
311240,7089
311240,7089
311240,7089
311240,7089
3112406,7089
4214607,7090
316510,7093
316510,7093
316510,7093
316510,7093
3165107,7093
421460,7094
421460,7094
421460,7094
4301503,7096
3117836,7101
1710508,7104
521210,7108
521210,7108
521210,7108
291530,7110
291530,7110
2915304,7110
3150158,7110
3135456,7116
5212105,7118
3123809,7122
312380,7125
316630,7125
410410,7125
312380,7125
316630,7125
410410,7125
4104105,7125
351120,7127
351120,7127
351120,7127
3511201,7127
3166303,7128
250200,7143
250200,7143
2502003,7143
270190,7146
270190,7146
2701902,7146
353120,7148
353120,7148
353120,7148
3531209,7152
313970,7156
313970,7156
313970,7156
432026,7158
4320263,7158
170720,7161
170720,7161
1707207,7161
2202083,7163
2708709,7163
3139706,7163
250850,7164
250850,7164
2508505,7164
421825,7165
4218251,7167
240970,7168
240970,7168
240970,7168
270870,7170
270870,7170
270870,7170
2409704,7171
4309902,7171
310180,7172
310180,7172
3101805,7172
3140530,7173
1717909,7180
3550506,7198
4316303,7203
431630,7206
431630,7206
3128808,7206
355050,7208
355050,7208
355050,7208
312880,7210
312880,7210
312880,7210
3150570,7211
351290,7214
351290,7214
351290,7214
3512902,7214
420770,7220
420770,7220
2503605,7220
4207700,7220
17AMC9197001,7229
316570,7230
316570,7230
316570,7230
3165701,7230
3158300,7231
1706100,7234
4103800,7236
4106456,7238
315830,7239
315830,7239
17AMC7097008,7240
17AMC9197009,7240
35AMC2097073,7242
35AMC4097094,7242
35AMC6097070,7242
35AMC7097045,7242
35AMC9197044,7242
500755,7254
4300208,7255
5007554,7259
3128907,7265
251360,7266
251360,7266
2513604,7266
4213807,7267
421380,7270
421380,7270
421380,7270
31AMC2097093,7272
31AMC4097141,7272
31AMC6097133,7272
3521507,7275
291540,7278
291540,7278
251000,7280
251000,7280
430605,7280
2510006,7280
4306056,7280
352150,7284
352150,7284
352150,7284
3145877,7284
130210,7289
130210,7289
130210,7289
312890,7290
312890,7290
241020,7297
241020,7297
320035,7303
260250,7307
260250,7307
2602506,7307
4121752,7307
2915403,7309
292220,7310
292220,7310
4304713,7312
4113734,7315
2306207,7316
411373,7317
1501758,7317
2922201,7317
3200359,7317
2109551,7318
2410207,7320
230620,7321
230620,7321
230620,7321
2206704,7321
3542503,7323
4300646,7323
354250,7325
354250,7325
354250,7325
1302108,7326
220670,7327
220670,7327
220670,7327
3130655,7330
5106265,7332
431402,7336
2209971,7336
4314027,7336
2104628,7337
1715754,7339
2200251,7341
280430,7342
280430,7342
280430,7342
2804300,7344
520400,7346
520400,7346
520400,7346
220025,7349
410130,7351
410130,7351
4101309,7351
5204003,7354
421530,7357
421530,7357
250820,7370
250820,7370
2508208,7370
4215307,7370
421180,7371
421180,7371
522205,7371
5222054,7371
4211801,7372
2515971,7373
31AMC6097015,7379
411727,7389
220650,7391
220650,7391
220650,7391
2206506,7391
5107776,7397
3145059,7398
4117271,7398
31AMC4097121,7399
31AMC6097119,7399
250930,7404
250930,7404
2509305,7407
4201703,7412
420170,7419
420170,7419
431915,7421
4319158,7421
3543253,7422
3123528,7423
411680,7425
411680,7425
4116802,7425
270660,7426
270660,7426
270660,7426
2706604,7426
240240,7429
240240,7429
240240,7429
2402402,7429
2202778,7433
2922805,7435
3552304,7435
292280,7438
292280,7438
355230,7440
355230,7440
355230,7440
4107256,7445
410725,7446
3124807,7446
3537503,7454
25AMC7097008,7455
420120,7455
25AMC9197008,7455
420120,7455
312480,7457
312480,7457
4201208,7458
250760,7459
250760,7459
250760,7459
2507606,7459
2901957,7459
351980,7462
351980,7462
3519808,7462
290195,7463
3143450,7464
353750,7468
353750,7468
353750,7468
353750,7468
353750,7468
251110,7475
251110,7475
1505494,7475
2511103,7475
522050,7477
522050,7477
522050,7477
421030,7479
421030,7479
4210308,7479
5220504,7481
4203402,7483
3302304,7487
330230,7491
330230,7491
1101435,7493
51AMC9197009,7496
2111250,7496
5202502,7496
313480,7502
313480,7502
3134806,7502
2201051,7503
4108650,7503
520250,7506
5202155,7510
3200508,7512
320050,7513
320050,7513
320050,7513
520215,7513
4111555,7514
31AMC4097197,7533
260670,7534
260670,7534
2606705,7534
310640,7536
310640,7536
310640,7536
520355,7536
3106408,7536
5203559,7536
2507408,7538
316690,7540
316690,7540
316690,7540
316690,7540
4108205,7541
35AMC7097059,7542
35AMC9197058,7542
3166907,7542
231370,7545
352380,7545
231370,7545
352380,7545
231370,7545
352380,7545
2313708,7545
5205455,7545
3523800,7546
520545,7548
31AMC7097021,7549
31AMC9197021,7549
52AMC9197025,7549
5219001,7550
24AMC6097008,7552
41AMC7097055,7557
41AMC9197050,7557
521900,7563
521900,7563
251420,7564
251420,7564
251420,7564
2406601,7564
2514206,7564
240660,7565
240660,7565
52AMC9197018,7566
270060,7573
270060,7573
2700607,7574
350040,7580
350040,7580
350040,7580
350040,7580
3500402,7584
1700400,7586
3513207,7588
351320,7591
510160,7591
291590,7591
351320,7591
510160,7591
291590,7591
351320,7591
510160,7591
5101605,7591
170040,7595
313710,7598
313710,7598
2915908,7598
3137106,7600
292273,7602
2922730,7602
2509057,7609
411722,7625
3548054,7626
4117222,7626
3519907,7628
4312252,7631
411295,7641
4112959,7641
230720,7649
230720,7649
230720,7649
2301505,7650
230150,7657
230150,7657
230150,7657
1718303,7659
2307205,7660
352810,7663
352810,7663
3528106,7663
431150,7669
431150,7669
431150,7669
431150,7669
431150,7669
5004403,7669
430245,7673
4302451,7673
2500775,7676
291670,7678
291670,7678
291670,7678
291670,7678
2916708,7678
4311502,7679
3157252,7682
500440,7686
24AMC6097044,7694
510490,7696
5104906,7696
350540,7729
350540,7729
3505401,7729
420150,7730
420150,7730
420150,7730
5213509,7730
5004809,7731
4301057,7740
521350,7742
521350,7742
521350,7742
2800704,7742
430105,7744
280070,7745
280070,7745
280070,7745
251490,7748
251490,7748
430590,7748
251490,7748
430590,7748
2514909,7748
4305900,7748
270360,7752
270360,7752
270360,7752
410010,7753
410010,7753
410010,7753
4201505,7753
2703601,7754
4100103,7764
421200,7765
421200,7765
4212007,7765
241340,7770
241340,7770
241340,7770
2413409,7770
3156502,7772
2927101,7775
3116506,7775
315650,7777
315650,7777
292710,7779
292710,7779
311650,7781
311650,7781
352160,7787
352160,7787
352160,7787
24AMC6097021,7788
3521606,7789
353480,7794
353480,7794
353480,7794
2105948,7794
211200,7796
211200,7796
2112001,7796
35AMC6097026,7797
3534807,7800
35AMC6097024,7811
35AMC7097016,7811
35AMC9197016,7811
4314209,7811
2205953,7812
2205854,7816
220300,7831
220300,7831
2203008,7831
5211008,7835
312960,7839
312960,7839
3129608,7839
3503406,7841
350340,7842
350340,7842
350340,7842
17AMC7097024,7848
17AMC9197028,7848
521100,7851
521100,7851
521100,7851
1505601,7854
3157336,7865
150560,7868
150560,7868
410950,7870
410950,7870
410950,7870
4109500,7871
2616183,7873
521440,7874
316260,7874
521440,7874
316260,7874
521440,7874
3140555,7874
3162609,7874
5214408,7874
521230,7875
410330,7877
410330,7877
4103305,7878
4128609,7878
4307302,7878
412860,7879
412860,7879
5212303,7882
3103900,7883
310390,7884
310390,7884
310390,7884
2103125,7887
520725,7892
5207253,7892
293140,7895
293140,7895
2931400,7895
2312502,7900
4108957,7900
231250,7902
231250,7902
231250,7902
2915700,7903
291570,7904
291570,7904
410305,7911
4103057,7911
3105004,7913
310500,7917
310500,7917
310500,7917
240500,7925
261590,7925
240500,7925
261590,7925
2405009,7925
2615904,7925
3514007,7939
351400,7941
351400,7941
2910305,7947
2101970,7949
291030,7952
291030,7952
314450,7953
314450,7953
314450,7953
3144508,7954
2912806,7956
291280,7960
291280,7960
2201960,7966
500640,7967
2403004,7967
5006408,7967
351130,7968
240300,7968
351130,7968
240300,7968
351130,7968
240300,7968
351130,7968
312110,7971
312110,7971
3121100,7971
291860,7972
291860,7972
3511300,7972
2202026,7974
1200344,7981
5002159,7985
500215,7986
5213707,7987
24AMC6097040,7988
2505402,7991
412795,7997
4127957,7997
521370,8000
521370,8000
3204658,8001
3102852,8003
315850,8004
315850,8004
2807204,8004
3135605,8005
280720,8006
280720,8006
280720,8006
280720,8006
280720,8006
250140,8007
250140,8007
3154457,8007
293110,8008
293110,8008
293110,8008
2205557,8008
2931103,8008
3158508,8009
313560,8010
313560,8010
2501401,8012
3553500,8012
3146503,8014
314650,8015
355350,8015
314650,8015
355350,8015
314650,8015
355350,8015
315100,8016
315100,8016
3151008,8016
430050,8027
430050,8027
4300505,8027
3130309,8029
313030,8031
17AMC7097021,8031
313030,8031
17AMC9197024,8031
313030,8031
2918605,8031
292285,8034
2922854,8034
25AMC7097014,8035
25AMC9197014,8035
1301951,8038
31AMC6097052,8040
31AMC7097023,8040
130195,8040
31AMC9197023,8040
4314159,8044
431415,8047
52AMC7097046,8048
2106359,8051
421565,8054
4215653,8054
291990,8067
291990,8067
2206720,8068
230880,8069
410350,8069
230880,8069
410350,8069
230880,8069
410350,8069
1600105,8069
4103503,8069
2308807,8070
5100607,8072
2919900,8073
28AMC2097005,8078
28AMC4097009,8078
4310504,8078
31AMC6097154,8081
31AMC7097069,8081
31AMC9197068,8081
5200803,8084
3121258,8089
4123303,8092
412330,8093
412330,8093
520080,8093
412330,8093
520080,8093
5108956,8093
510060,8100
241280,8106
241280,8106
241280,8106
2412807,8111
1400233,8114
150410,8115
150410,8115
1504109,8115
4309506,8115
2106672,8118
2104073,8126
25AMC6097013,8129
521500,8129
521500,8129
521500,8129
5215009,8129
1703842,8139
351460,8143
351460,8143
3514601,8143
260360,8147
260360,8147
4117008,8147
3103702,8152
411700,8153
411700,8153
411700,8153
1506401,8155
2603603,8156
350480,8160
350480,8160
350480,8160
3504800,8160
3142601,8161
150640,8163
150640,8163
520590,8164
520590,8164
520590,8164
520590,8164
520590,8164
310370,8165
310370,8165
314260,8168
314260,8168
314260,8168
2909000,8168
290900,8169
290900,8169
5103601,8171
312620,8173
312620,8173
1503002,8177
3126208,8177
3300951,8180
5205901,8181
3112802,8183
311280,8185
311280,8185
311280,8185
261010,8188
261010,8188
261010,8188
2610103,8189
3147709,8197
314770,8199
314770,8199
314770,8199
130200,8200
2206803,8206
2501575,8206
351520,8208
351520,8208
3515202,8208
5000906,8208
1101807,8210
1302009,8211
220680,8214
220680,8214
500090,8215
500090,8215
220490,8218
220490,8218
2407401,8218
2204907,8221
231060,8226
231060,8226
231060,8226
2310605,8226
35AMC6097003,8229
510285,8231
5102850,8231
4202073,8234
315050,8236
315050,8236
315050,8236
3150505,8236
4317004,8242
25AMC7097027,8243
25AMC9197027,8243
431700,8244
431700,8244
354690,8246
354690,8246
354690,8246
3546900,8248
5204250,8254
3143500,8255
314350,8256
314350,8256
240730,8265
240730,8265
240730,8265
2407302,8265
520425,8267
410030,8270
410030,8270
4100301,8270
290700,8271
290700,8271
410600,8279
410600,8279
410600,8279
4106001,8279
2921609,8280
292160,8285
292160,8285
292330,8287
292330,8287
270180,8290
270180,8290
2701803,8290
410775,8293
4107751,8293
2923308,8298
3117009,8298
3135357,8298
1100924,8301
22AMC6097017,8305
22AMC7097018,8305
22AMC9197019,8305
291905,8305
2919058,8305
311700,8309
311700,8309
311700,8309
251280,8314
251280,8314
2512804,8314
2900108,8316
3153509,8318
31AMC4097151,8323
315350,8323
31AMC6097140,8323
315350,8323
315350,8323
290010,8324
290010,8324
3540507,8326
431115,8329
4311155,8331
291150,8344
291150,8344
3171030,8346
4211108,8346
280270,8348
280270,8348
421110,8348
280270,8348
421110,8348
2802700,8348
316400,8353
316400,8353
316400,8353
3164001,8356
2911501,8357
5201801,8365
280530,8369
280530,8369
2805307,8369
1700707,8374
1400704,8375
2506251,8376
3152709,8391
315270,8395
315270,8395
3138658,8397
2208700,8400
220870,8403
220870,8403
3534757,8405
3549508,8406
354950,8407
354950,8407
354950,8407
292350,8408
292350,8408
292350,8408
292350,8408
292350,8408
4207650,8409
52AMC6097045,8410
52AMC7097043,8410
52AMC9197024,8410
2923506,8410
3166709,8412
420765,8413
270740,8419
270740,8419
316670,8419
270740,8419
316670,8419
520340,8423
520340,8423
520340,8423
5203401,8423
2410405,8424
2707404,8429
4202057,8430
241040,8432
241040,8432
351780,8435
351780,8435
351780,8435
3517802,8435
431980,8440
431980,8440
4319802,8440
1304005,8444
130400,8445
2102374,8446
4308805,8447
292030,8452
292030,8452
2206696,8464
2920304,8468
1200138,8471
270580,8491
270580,8491
2705804,8491
5000807,8493
500080,8494
500080,8494
510345,8494
355440,8505
355440,8505
355440,8505
1707702,8505
3554409,8505
2804458,8508
5214861,8508
280445,8510
280445,8510
521486,8514
3532827,8515
41AMC6097019,8522
5103452,8523
2105450,8526
330450,8545
330450,8545
330450,8545
330450,8545
330450,8545
350370,8547
411240,8547
350370,8547
411240,8547
3503703,8547
521140,8549
521140,8549
521140,8549
4112405,8549
2208650,8553
4115754,8555
4322301,8557
3304508,8561
1101104,8566
5100805,8567
240140,8569
240140,8569
240140,8569
43AMC7097004,8571
43AMC9197003,8571
292665,8573
2401404,8573
35AMC4097039,8574
35AMC6097031,8574
35AMC7097020,8574
35AMC9197019,8574
5211404,8575
42AMC6097058,8577
3158904,8582
314850,8589
353660,8589
314850,8589
353660,8589
3148509,8589
3536604,8589
290230,8590
290230,8590
290230,8590
290230,8590
290230,8590
2204204,8592
2902302,8599
2926657,8602
315890,8603
315890,8603
351430,8607
351430,8607
351430,8607
351430,8607
171670,8607
351430,8607
3514304,8609
1716703,8611
3542107,8612
220420,8619
220420,8619
3171709,8623
4201000,8623
354210,8624
354210,8624
354210,8624
317170,8626
317170,8626
317170,8626
317170,8626
317170,8626
4126009,8626
31AMC7097014,8627
31AMC9197014,8627
412600,8629
412600,8629
3137536,8631
4204905,8634
41AMC6097049,8641
4304903,8651
2933109,8661
293310,8664
293310,8664
3133600,8664
311890,8667
311890,8667
311890,8667
3118908,8667
2412559,8670
3205150,8672
313360,8673
313360,8673
4217907,8674
3128402,8678
312840,8688
312840,8688
312840,8688
312840,8688
312840,8688
4127908,8695
351900,8696
351900,8696
351900,8696
1400282,8696
3519006,8696
312900,8697
312900,8697
312900,8697
412790,8697
312900,8697
412790,8697
17AMC9197003,8704
3129004,8707
3155405,8712
5203203,8716
312180,8739
312180,8739
312180,8739
3121803,8739
4123709,8760
4215679,8767
2410306,8768
4304358,8771
3532504,8772
241030,8774
241030,8774
241030,8774
31AMC6097079,8775
2928307,8776
353250,8777
353250,8777
353250,8777
3526506,8779
292830,8781
292830,8781
352650,8782
292000,8782
352650,8782
292000,8782
352650,8782
2920007,8782
1100072,8783
1702000,8786
354540,8787
354540,8787
3545407,8787
412780,8788
412780,8788
412780,8788
4127809,8791
1200179,8798
3556354,8801
3152907,8807
315290,8808
280510,8821
280510,8821
280510,8821
292490,8822
292490,8822
2924900,8822
352020,8825
352020,8825
352020,8825
431670,8829
4316709,8829
31AMC6097057,8830
3520202,8831
2805109,8833
3555802,8836
410990,8839
410990,8839
4109906,8839
431290,8840
431290,8840
4312906,8840
2907558,8843
2602407,8844
290755,8847
31AMC4097178,8849
260240,8851
260240,8851
4114906,8863
2310001,8866
231000,8869
231000,8869
231000,8869
311250,8880
311250,8880
311250,8880
3112505,8881
5107180,8881
110029,8886
1100296,8886
290640,8895
290640,8895
2906402,8895
3305307,8895
2907004,8899
231325,8910
2313252,8910
314970,8912
314970,8912
314970,8912
3149705,8912
2204659,8914
3126901,8920
312690,8924
312690,8924
5205000,8928
430693,8938
4306932,8938
1400407,8940
28AMC6097009,8941
420260,8942
420260,8942
4202602,8942
3202553,8957
2403806,8959
3102704,8959
310270,8962
310270,8962
160020,8964
160020,8964
160020,8964
320255,8964
412855,8973
2917359,8973
4128559,8973
3122454,8974
291735,8976
293340,8983
293340,8983
2933406,8983
3151909,8986
24AMC7097011,8990
24AMC9197011,8990
3528601,8992
4122602,8996
315190,8998
315190,8998
315190,8998
352860,8999
352860,8999
1600204,9000
1714203,9000
411275,9001
4112751,9001
412260,9005
412260,9005
31AMC6097087,9007
240530,9009
240530,9009
2405306,9011
4217303,9016
311680,9024
311680,9024
311680,9024
3116803,9024
3520426,9025
4110953,9026
355110,9027
355110,9027
355110,9027
291910,9027
355110,9027
291910,9027
355110,9027
3159209,9027
3551108,9027
28AMC4097008,9028
28AMC6097004,9028
3112901,9030
315920,9031
315920,9031
315920,9031
270150,9032
270150,9032
270150,9032
2701506,9032
311290,9033
311290,9033
5203906,9054
520390,9056
520390,9056
520390,9056
520390,9056
520390,9056
412520,9085
412520,9085
4125209,9085
3154804,9090
230426,9094
315480,9095
315480,9095
315480,9095
2304269,9095
2200707,9098
5216304,9100
2933174,9109
311950,9117
311950,9117
311950,9117
3119500,9117
521630,9119
521630,9119
521630,9119
293317,9121
261610,9142
261610,9142
2616100,9142
1720804,9148
3113503,9148
311350,9158
311350,9158
500085,9170
1200393,9176
5000856,9185
5106240,9218
2516805,9220
292895,9221
2806107,9221
280610,9222
280610,9222
2928950,9226
313690,9238
313690,9238
313690,9238
3136900,9238
2104081,9241
2203453,9245
261520,9256
261520,9256
3130200,9264
313020,9265
313020,9265
314830,9269
314830,9269
314830,9269
3148301,9271
421680,9273
421680,9273
4216800,9273
170290,9275
170290,9275
1702901,9275
2615201,9278
350690,9282
350690,9282
350690,9282
350690,9282
350690,9282
2914109,9285
311870,9287
261210,9287
311870,9287
261210,9287
311870,9287
2401305,9289
3118700,9289
291410,9290
291410,9290
291410,9290
2517001,9298
3123007,9299
3532900,9300
353290,9301
353290,9301
353290,9301
312300,9303
312300,9303
312300,9303
43AMC7097020,9307
43AMC9197025,9307
2612109,9312
4211058,9312
4200200,9323
4305009,9323
220480,9326
220480,9326
1400027,9327
2204808,9327
420020,9328
420020,9328
355470,9330
355470,9330
355470,9330
355470,9330
3554706,9330
31AMC4097022,9336
31AMC6097017,9336
280590,9351
280590,9351
2805901,9355
315450,9360
315450,9360
3154507,9360
4203501,9370
17AMC9197032,9371
4305306,9377
290610,9382
290610,9382
1101757,9384
5205307,9392
2404408,9393
520530,9394
17AMC6097015,9399
17AMC7097023,9399
17AMC9197026,9399
420070,9410
420070,9410
2906105,9410
4200705,9410
2107001,9413
240170,9432
240170,9432
2401701,9440
250010,9449
250010,9449
250010,9449
2500106,9449
51AMC6097009,9463
51AMC7097010,9463
51AMC9197018,9463
1300060,9467
250980,9469
250980,9469
250980,9469
2509800,9469
3114550,9471
3555604,9471
355560,9475
355560,9475
355560,9475
355560,9475
3306156,9475
1707405,9476
3201100,9476
320110,9479
320110,9479
4216107,9491
310410,9509
310410,9509
310410,9509
310410,9509
310410,9509
3104106,9509
320013,9517
3200136,9519
3131505,9521
313150,9522
313150,9522
313150,9522
4207809,9531
31AMC2097104,9534
31AMC4097156,9534
31AMC6097148,9534
420780,9534
420780,9534
3169208,9537
316920,9542
316920,9542
250330,9546
250330,9546
2503308,9546
292593,9548
2925931,9554
4204004,9555
2919108,9560
3103009,9565
310300,9573
310300,9573
310300,9573
3153608,9573
22AMC7097003,9575
22AMC9197003,9575
315360,9576
315360,9576
353520,9584
353520,9584
3535200,9584
3515350,9585
4201950,9586
3544301,9599
4201257,9600
420125,9605
354430,9606
354430,9606
354430,9606
2407005,9610
3506904,9618
2210656,9619
2928505,9648
130006,9657
292850,9658
3108255,9673
43AMC7097001,9692
43AMC9197001,9692
280040,9699
280040,9699
280040,9699
25AMC6097045,9710
31AMC7097052,9711
31AMC9197052,9711
4102604,9735
4305801,9752
2402501,9762
1703800,9768
3509304,9768
3161908,9777
316190,9782
316190,9782
35AMC6097051,9797
2924678,9799
2925402,9810
311710,9814
311710,9814
311710,9814
3144656,9815
3117108,9820
250800,9826
250800,9826
2508000,9826
292540,9829
292540,9829
292540,9829
292467,9835
320070,9840
320070,9840
3200706,9850
1701002,9865
432143,9878
4321436,9878
31AMC6097173,9882
31AMC7097077,9882
31AMC9197076,9882
2414100,9883
42AMC7097025,9892
42AMC9197020,9892
431395,9895
4313953,9895
315660,9908
315660,9908
315660,9908
241410,9911
241410,9911
2201606,9911
3156601,9919
5004007,9927
500400,9928
2202059,9928
3133709,9928
5107941,9932
354380,9935
354380,9935
354380,9935
3543808,9935
313370,9938
313370,9938
510050,9951
510050,9951
510050,9951
2303659,9952
4128534,9957
291845,9960
351790,9976
351790,9976
351790,9976
3517901,9976
3140852,9979
2203107,9981
17AMC6097005,9990
17AMC7097012,9990
3106002,10004
351910,10010
351910,10010
351910,10010
42AMC7097045,10011
42AMC9197039,10011
310600,10012
310600,10012
3519105,10013
43AMC7097019,10035
43AMC9197023,10035
2902203,10036
1503408,10037
290220,10039
290220,10039
3557303,10044
22AMC6097007,10059
22AMC7097008,10059
22AMC9197008,10059
2408953,10059
2912004,10062
41AMC7097006,10063
41AMC9197005,10063
150340,10064
150340,10064
150340,10064
43AMC9197045,10064
5100508,10066
4320677,10068
291200,10077
291200,10077
22AMC7097030,10095
22AMC9197030,10095
2903953,10113
41AMC9197015,10121
290395,10123
412580,10164
412580,10164
4125803,10167
4100707,10179
2929370,10180
28AMC4097007,10189
28AMC6097003,10189
130008,10193
2701209,10195
3166204,10196
250720,10201
250720,10201
2507200,10201
316620,10202
316620,10202
316620,10202
2601003,10202
4105003,10202
52AMC6097027,10204
260100,10204
52AMC7097026,10204
260100,10204
52AMC9197016,10204
3537206,10204
210450,10205
210450,10205
2104503,10205
291660,10207
291660,10207
2916609,10207
410500,10208
4118907,10208
1711902,10210
3120508,10210
2202505,10212
353720,10213
353720,10213
292937,10213
353720,10213
3300159,10213
4204400,10213
312050,10214
312050,10214
1300086,10214
2307908,10214
500795,10215
5007950,10215
231095,10216
2310951,10216
4321667,10217
3109907,10218
230790,10220
230790,10220
230790,10220
4316105,10221
431540,10222
431540,10222
2906899,10222
4315404,10222
312820,10223
312820,10223
312820,10223
3128204,10223
3504909,10223
411510,10224
411510,10224
4115101,10224
290689,10225
4301404,10225
310990,10227
310990,10227
310990,10227
230490,10228
230490,10228
230490,10228
2304905,10228
251540,10230
251540,10230
2515401,10230
4211009,10231
5108501,10235
2507903,10237
432166,10239
250790,10240
25AMC7097018,10240
250790,10240
25AMC9197018,10240
1100502,10240
2901502,10242
4209904,10244
3162559,10245
316150,10246
316150,10246
316150,10246
290150,10248
420990,10248
290150,10248
420990,10248
3126505,10248
4214201,10248
4118105,10250
314210,10251
314210,10251
314210,10251
3142106,10251
5001243,10251
17AMC9197020,10252
522000,10254
522000,10254
522000,10254
500124,10255
411810,10256
411810,10256
2111748,10256
280680,10257
280680,10257
5220009,10257
2110856,10261
1507961,10262
2516409,10262
251640,10263
251640,10263
251640,10263
3161502,10263
2706422,10264
240210,10266
240210,10266
240210,10266
2402105,10266
3115805,10266
1506104,10268
2204501,10268
4305173,10268
311580,10270
311580,10270
311580,10270
3119203,10270
2806800,10271
292225,10272
2922250,10272
311920,10274
311920,10274
311920,10274
231120,10276
270460,10276
231120,10276
270460,10276
312370,10276
231120,10276
270460,10276
312370,10276
2207603,10276
2311207,10276
3100500,10276
3164209,10276
421470,10280
421470,10280
3123700,10280
330590,10281
330590,10281
330590,10281
330590,10281
241335,10281
330590,10281
4100806,10283
4127007,10283
5216809,10283
2704609,10284
4214706,10284
4315800,10284
521680,10285
521680,10285
521680,10285
2413359,10287
3305901,10289
2918456,10290
310920,10291
317050,10291
310920,10291
317050,10291
3170503,10291
4216008,10291
3109204,10292
2103109,10297
410080,10298
410080,10298
410080,10298
3154101,10299
315410,10301
315410,10301
315410,10301
315410,10301
5219704,10302
521970,10304
22AMC6097026,10305
22AMC7097031,10305
22AMC9197031,10305
292130,10306
292130,10306
2921302,10306
3204302,10314
320430,10315
320430,10315
3129301,10315
3149150,10315
5101308,10316
251180,10319
313650,10319
251180,10319
313650,10319
251180,10319
313650,10319
330460,10321
330460,10321
330460,10321
510040,10321
330460,10321
510040,10321
330460,10321
510040,10321
3304607,10321
291790,10322
291790,10322
291790,10322
291790,10322
291790,10322
291790,10322
3136504,10324
2511806,10326
420220,10331
2917904,10331
4124020,10332
2206407,10333
35AMC6097035,10334
35AMC7097024,10334
35AMC9197023,10334
171620,10335
4202206,10336
1716208,10338
3145356,10339
412402,10342
2924652,10342
292465,10345
2206605,10345
313290,10349
220660,10349
313290,10349
220660,10349
313290,10349
220660,10349
313290,10349
3125952,10349
3132909,10349
5100409,10350
1101203,10352
5205802,10361
500348,10362
292790,10363
292790,10363
2927903,10363
5003488,10363
3151107,10364
315110,10366
315110,10366
315110,10366
315110,10366
5004106,10366
500410,10368
291930,10368
500410,10368
291930,10368
500410,10368
2905107,10368
2919306,10368
3141603,10368
411725,10369
2930006,10371
314160,10372
314160,10372
314160,10372
293000,10372
314160,10372
293000,10372
314160,10372
35AMC6097033,10375
35AMC7097022,10375
35AMC9197021,10375
290510,10376
290510,10376
4117255,10377
2406700,10381
291165,10383
1716604,10384
3151602,10384
240670,10385
240670,10385
311780,10388
311780,10388
311780,10388
3117801,10388
17AMC7097001,10390
510800,10390
2902252,10392
5108006,10392
315160,10393
315160,10393
3550001,10397
3161809,10398
2306801,10399
4215455,10400
2204402,10402
290225,10403
355000,10404
355000,10404
355000,10404
230680,10405
316180,10405
230680,10405
316180,10405
230680,10405
316180,10405
3204807,10408
315230,10410
315230,10410
315230,10410
2911659,10412
292940,10414
292940,10414
292940,10414
354370,10414
292940,10414
354370,10414
292940,10414
354370,10414
2929404,10414
3543709,10414
320480,10417
320480,10417
3152303,10417
1703008,10424
4123402,10432
1400456,10433
412340,10436
412340,10436
4210001,10438
2407500,10441
2111904,10444
170300,10446
4207908,10448
4321006,10448
421000,10449
421000,10449
421000,10449
420790,10450
31AMC7097027,10453
31AMC9197027,10453
5105002,10455
310790,10457
310790,10457
310790,10457
3107901,10457
510500,10461
354860,10462
354860,10462
354860,10462
1502764,10466
3117900,10468
3548609,10468
2206100,10473
411605,10474
4116059,10474
2403509,10475
52AMC6097012,10479
240350,10480
311790,10480
240350,10480
311790,10480
1720200,10481
31AMC4097058,10488
230010,10489
230010,10489
230010,10489
2301257,10491
2916302,10495
2300101,10496
291630,10497
291630,10497
4206405,10498
2920809,10500
31AMC7097015,10506
31AMC9197015,10506
2921450,10507
292080,10508
292080,10508
292145,10512
1101005,10512
521860,10516
521860,10516
521860,10516
2201150,10516
250570,10517
250570,10517
250570,10517
2105963,10517
2505709,10517
5218607,10523
4314704,10524
4111209,10531
411120,10532
411120,10532
251010,10533
251010,10533
251010,10533
2510105,10533
520410,10539
520410,10539
520410,10539
3124906,10540
316680,10541
312490,10541
316680,10541
312490,10541
316680,10541
2921906,10545
292190,10548
292190,10548
3166808,10549
3158003,10552
316500,10553
316500,10553
31AMC7097008,10553
316500,10553
31AMC9197008,10553
5204102,10553
4315107,10558
431510,10560
431510,10560
315800,10561
315800,10561
3165008,10561
250990,10566
250990,10566
